timestamp,source,stake_mult,min_conf,prob_up_BTCUSDT,prob_up_XRPUSDT,prob_up_ETHUSDT,prob_down_BTCUSDT,prob_down_XRPUSDT,prob_down_ETHUSDT,base_sig_BTCUSDT,base_sig_XRPUSDT,base_sig_ETHUSDT,actual_BTCUSDT,actual_XRPUSDT,actual_ETHUSDT,signal_BTCUSDT,signal_XRPUSDT,signal_ETHUSDT,pnl_BTCUSDT,pnl_XRPUSDT,pnl_ETHUSDT,pnl_total,entered_all,bank
2026-03-19 01:00:00+00:00,oot,1.0,999.0,0.4928992986679077,0.4923714399337768,0.5060813426971436,0.5071007013320923,0.5076285600662231,0.4939186573028564,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40386.15
2026-03-19 02:00:00+00:00,oot,1.0,0.014,0.5079796314239502,0.5016456842422485,0.4872229993343353,0.4920203685760498,0.4983543157577514,0.5127769708633423,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40386.15
2026-03-19 03:00:00+00:00,oot,1.0,0.014,0.494587630033493,0.483084112405777,0.4872229993343353,0.5054123401641846,0.5169159173965454,0.5127769708633423,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40386.15
2026-03-19 04:00:00+00:00,oot,1.0,999.0,0.5230188965797424,0.4739287495613098,0.4833147525787353,0.4769811034202575,0.5260712504386902,0.5166852474212646,0,0,0,1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40386.15
2026-03-19 05:00:00+00:00,oot,1.0,0.014,0.516685426235199,0.5080695152282715,0.5252677798271179,0.483314573764801,0.4919304847717285,0.4747322201728821,0,0,0,-1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40386.15
2026-03-19 06:00:00+00:00,oot,1.0,0.014,0.5391140580177307,0.5331037640571594,0.540238618850708,0.4608859419822693,0.4668962359428406,0.459761381149292,1,0,0,-1,-1,-1,1,0,0,-130.0,0.0,0.0,-130.0,0,40256.15
2026-03-19 07:00:00+00:00,oot,1.0,0.014,0.5192204117774963,0.4841778576374054,0.5001466274261475,0.4807795882225036,0.515822172164917,0.4998533725738525,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40256.15
2026-03-19 08:00:00+00:00,oot,1.0,0.014,0.5019689798355103,0.512719988822937,0.5252677798271179,0.4980310201644897,0.487280011177063,0.4747322201728821,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40256.15
2026-03-19 09:00:00+00:00,oot,1.0,0.014,0.4950699508190155,0.488233357667923,0.4866197407245636,0.5049300193786621,0.5117666721343994,0.5133802890777588,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40256.15
2026-03-19 10:00:00+00:00,oot,1.0,0.014,0.5194385051727295,0.5122881531715393,0.5252677798271179,0.4805614948272705,0.4877118468284607,0.4747322201728821,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40256.15
2026-03-19 11:00:00+00:00,oot,1.0,999.0,0.5274431109428406,0.4927009344100952,0.4871487617492676,0.4725568890571594,0.5072990655899048,0.5128512382507324,1,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40256.15
2026-03-19 12:00:00+00:00,oot,1.0,999.0,0.5255690813064575,0.5357341170310974,0.5306654572486877,0.4744309186935425,0.4642658829689026,0.4693345427513122,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40256.15
2026-03-19 13:00:00+00:00,oot,1.0,0.014,0.5193048715591431,0.4909696877002716,0.4888591468334198,0.4806951284408569,0.5090303421020508,0.5111408233642578,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40256.15
2026-03-19 14:00:00+00:00,oot,1.0,0.014,0.5131361484527588,0.4862935841083526,0.481739729642868,0.4868638515472412,0.5137064456939697,0.5182602405548096,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40256.15
2026-03-19 15:00:00+00:00,oot,1.0,0.014,0.502994954586029,0.4951669871807098,0.481739729642868,0.4970050454139709,0.5048329830169678,0.5182602405548096,0,0,0,1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40256.15
2026-03-19 16:00:00+00:00,oot,1.0,0.014,0.5270885825157166,0.5409896373748779,0.5306654572486877,0.4729114174842834,0.459010362625122,0.4693345427513122,0,1,0,1,1,1,0,1,0,0.0,110.63,0.0,110.63,0,40366.78
2026-03-19 17:00:00+00:00,oot,1.0,999.0,0.510730504989624,0.4870975017547607,0.48563352227211,0.489269495010376,0.5129024982452393,0.5143665075302124,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-19 18:00:00+00:00,oot,1.0,999.0,0.4976816177368164,0.5222666263580322,0.5262500643730164,0.5023183822631836,0.4777333736419678,0.4737499356269836,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-19 19:00:00+00:00,oot,1.0,0.014,0.4998736083507538,0.4936967492103576,0.488406777381897,0.5001263618469238,0.5063032507896423,0.511593222618103,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-19 20:00:00+00:00,oot,1.0,0.014,0.4958201050758362,0.4865648150444031,0.4876691102981567,0.5041798949241638,0.5134351849555969,0.5123308897018433,0,0,0,-1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-19 21:00:00+00:00,oot,1.0,999.0,0.4900191128253937,0.4788780212402344,0.4876691102981567,0.5099809169769287,0.5211219787597656,0.5123308897018433,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-19 22:00:00+00:00,oot,1.0,0.008,0.4868448674678802,0.4784798920154571,0.4796911180019378,0.5131551027297974,0.5215201377868652,0.5203088521957397,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-19 23:00:00+00:00,oot,1.0,0.008,0.4937780797481537,0.4757652282714844,0.4859761297702789,0.5062218904495239,0.5242347717285156,0.5140239000320435,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-20 00:00:00+00:00,oot,2.0,0.014,0.4947462677955627,0.4949060380458832,0.4860363304615021,0.5052537322044373,0.5050939321517944,0.5139636993408203,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-20 01:00:00+00:00,oot,2.0,999.0,0.4338831305503845,0.4361574351787567,0.4510354101657867,0.5661168694496155,0.5638425350189209,0.5489646196365356,0,0,0,1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-20 02:00:00+00:00,oot,2.0,0.014,0.4812622666358948,0.4935943782329559,0.4911269247531891,0.5187377333641052,0.5064055919647217,0.5088731050491333,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-20 03:00:00+00:00,oot,2.0,0.014,0.4834986627101898,0.5204620957374573,0.4918647706508636,0.5165013074874878,0.4795379042625427,0.508135199546814,0,0,0,1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-20 04:00:00+00:00,oot,2.0,999.0,0.4927473664283752,0.4968844354152679,0.4911269247531891,0.5072526335716248,0.5031155347824097,0.5088731050491333,0,0,0,-1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-20 05:00:00+00:00,oot,2.0,0.014,0.4961675107479095,0.4875257611274719,0.4890907108783722,0.5038324594497681,0.5124742388725281,0.5109093189239502,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-20 06:00:00+00:00,oot,2.0,0.014,0.4996726214885711,0.4735129773616791,0.4792532920837402,0.5003273487091064,0.5264869928359985,0.5207467079162598,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40366.78
2026-03-20 07:00:00+00:00,oot,2.0,0.014,0.4267426431179046,0.444622665643692,0.4503749310970306,0.573257327079773,0.5553773641586304,0.549625039100647,-1,0,0,1,1,1,-1,0,0,-260.0,0.0,0.0,-260.0,0,40106.78
2026-03-20 08:00:00+00:00,oot,2.0,0.014,0.4730559289455414,0.4873140156269073,0.47321817278862,0.5269440412521362,0.512686014175415,0.5267817974090576,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 09:00:00+00:00,oot,2.0,0.014,0.5122274160385132,0.5272794961929321,0.5312339663505554,0.4877725839614868,0.4727205038070678,0.4687660336494446,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 10:00:00+00:00,oot,2.0,0.014,0.4842507541179657,0.4835774302482605,0.4911269247531891,0.5157492160797119,0.5164225697517395,0.5088731050491333,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 11:00:00+00:00,oot,2.0,999.0,0.5240265727043152,0.5364853739738464,0.5336750149726868,0.4759734272956848,0.4635146260261535,0.4663249850273132,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 12:00:00+00:00,oot,2.0,999.0,0.5067359209060669,0.517291247844696,0.4890907108783722,0.4932640790939331,0.4827087521553039,0.5109093189239502,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 13:00:00+00:00,oot,2.0,0.014,0.5177140831947327,0.5282869935035706,0.5312339663505554,0.4822859168052673,0.4717130064964294,0.4687660336494446,0,0,0,-1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 14:00:00+00:00,oot,2.0,0.014,0.523426353931427,0.5409224629402161,0.5336750149726868,0.476573646068573,0.4590775370597839,0.4663249850273132,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 15:00:00+00:00,oot,2.0,0.014,0.4894832968711853,0.4882673025131225,0.4900771677494049,0.5105167031288147,0.5117326974868774,0.5099228620529175,0,0,0,-1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 16:00:00+00:00,oot,2.0,0.014,0.533827006816864,0.5071721076965332,0.4851953387260437,0.466172993183136,0.4928278923034668,0.5148046612739563,0,0,0,1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 17:00:00+00:00,oot,2.0,999.0,0.530475378036499,0.501299262046814,0.4851953387260437,0.469524621963501,0.498700737953186,0.5148046612739563,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 18:00:00+00:00,oot,2.0,999.0,0.5061578154563904,0.530572772026062,0.5298576354980469,0.4938421845436096,0.469427227973938,0.4701423645019531,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 19:00:00+00:00,oot,2.0,0.014,0.4889518320560455,0.4981831908226013,0.4911269247531891,0.5110481977462769,0.5018168091773987,0.5088731050491333,0,0,0,-1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 20:00:00+00:00,oot,2.0,0.014,0.522100567817688,0.5051087737083435,0.4851953387260437,0.477899432182312,0.4948912262916565,0.5148046612739563,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 21:00:00+00:00,oot,2.0,999.0,0.4262947738170624,0.4574250876903534,0.4503749310970306,0.5737051963806152,0.5425748825073242,0.549625039100647,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40106.78
2026-03-20 22:00:00+00:00,oot,2.0,0.008,0.4133460223674774,0.4428329765796661,0.4562150537967682,0.5866539478302002,0.5571670532226562,0.5437849760055542,-1,0,0,-1,-1,-1,-1,0,0,230.1,0.0,0.0,230.1,0,40336.88
2026-03-20 23:00:00+00:00,oot,2.0,0.008,0.4746323823928833,0.4814989864826202,0.4879771471023559,0.5253676176071167,0.5185010433197021,0.512022852897644,-1,0,0,1,1,1,-1,0,0,-260.0,0.0,0.0,-260.0,0,40076.88
2026-03-21 00:00:00+00:00,oot,1.5,0.014,0.4812789857387543,0.4893229305744171,0.4942498505115509,0.5187209844589233,0.5106770992279053,0.5057501792907715,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40076.88
2026-03-21 01:00:00+00:00,oot,1.5,999.0,0.5087146759033203,0.5067741870880127,0.5329427123069763,0.4912853240966797,0.4932258129119873,0.4670572876930237,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40076.88
2026-03-21 02:00:00+00:00,oot,1.5,0.014,0.4037851095199585,0.4319875538349151,0.4468696713447571,0.5962148904800415,0.5680124759674072,0.5531303286552429,-1,0,-1,-1,-1,-1,-1,0,-1,172.575,0.0,172.575,345.15,0,40422.03
2026-03-21 03:00:00+00:00,oot,1.5,0.014,0.4830236434936523,0.4863210320472717,0.4851807355880737,0.5169763565063477,0.5136789679527283,0.5148192644119263,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40422.03
2026-03-21 04:00:00+00:00,oot,1.5,999.0,0.5231455564498901,0.5206117630004883,0.5319948196411133,0.4768544435501098,0.4793882369995117,0.4680051803588867,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40422.03
2026-03-21 05:00:00+00:00,oot,1.5,0.014,0.4934196174144745,0.48295658826828,0.4910433888435364,0.5065803527832031,0.51704341173172,0.5089566111564636,0,0,0,1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,40422.03
2026-03-21 06:00:00+00:00,oot,1.5,0.014,0.4650056064128876,0.4876934289932251,0.4903252422809601,0.53499436378479,0.5123065710067749,0.5096747875213623,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40422.03
2026-03-21 07:00:00+00:00,oot,1.5,0.014,0.4864908158779144,0.4944859445095062,0.4942498505115509,0.5135091543197632,0.5055140256881714,0.5057501792907715,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40422.03
2026-03-21 08:00:00+00:00,oot,1.5,0.014,0.5080116987228394,0.4975946545600891,0.4831457138061523,0.4919883012771606,0.5024053454399109,0.5168542861938477,0,0,0,1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,40422.03
2026-03-21 09:00:00+00:00,oot,1.5,0.014,0.4680970311164856,0.4797864258289337,0.4848199486732483,0.5319029688835144,0.5202136039733887,0.5151800513267517,0,0,-1,-1,1,-1,0,0,-1,0.0,0.0,96.4698678857088,96.4698678857088,0,40518.5
2026-03-21 10:00:00+00:00,oot,1.5,0.014,0.5111169219017029,0.5074247121810913,0.4831457138061523,0.4888830780982971,0.4925752878189087,0.5168542861938477,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40518.5
2026-03-21 11:00:00+00:00,oot,1.5,999.0,0.4847310483455658,0.4826797246932983,0.4851807355880737,0.5152689218521118,0.5173202753067017,0.5148192644119263,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40518.5
2026-03-21 12:00:00+00:00,oot,1.5,999.0,0.490488052368164,0.4880400896072387,0.4900771677494049,0.5095119476318359,0.5119599103927612,0.5099228620529175,0,0,0,1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40518.5
2026-03-21 13:00:00+00:00,oot,1.5,0.014,0.4884311258792877,0.5115098357200623,0.4918647706508636,0.5115689039230347,0.4884901642799377,0.508135199546814,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40518.5
2026-03-21 14:00:00+00:00,oot,1.5,0.014,0.5195215940475464,0.5403199195861816,0.5334648489952087,0.4804784059524536,0.4596800804138183,0.4665351510047912,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40518.5
2026-03-21 15:00:00+00:00,oot,1.5,0.014,0.4853886067867279,0.4929817020893097,0.4883600771427154,0.5146113634109497,0.5070183277130127,0.5116399526596069,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40518.5
2026-03-21 16:00:00+00:00,oot,1.5,0.014,0.51540207862854,0.5307524800300598,0.5334648489952087,0.4845979213714599,0.4692475199699402,0.4665351510047912,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40518.5
2026-03-21 17:00:00+00:00,oot,1.5,999.0,0.5299517512321472,0.512217104434967,0.4942498505115509,0.4700482487678528,0.4877828955650329,0.5057501792907715,0,0,0,1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,40518.5
2026-03-21 18:00:00+00:00,oot,1.5,999.0,0.4879378378391266,0.5101331472396851,0.4890907108783722,0.5120621919631958,0.4898668527603149,0.5109093189239502,0,0,0,1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,40518.5
2026-03-21 19:00:00+00:00,oot,1.5,0.014,0.531486988067627,0.5200828313827515,0.4890907108783722,0.468513011932373,0.4799171686172485,0.5109093189239502,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40518.5
2026-03-21 20:00:00+00:00,oot,1.5,0.014,0.5006641745567322,0.4925244748592376,0.4942498505115509,0.4993358254432678,0.5074754953384399,0.5057501792907715,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40518.5
2026-03-21 21:00:00+00:00,oot,1.5,999.0,0.5226114392280579,0.5008101463317871,0.4883600771427154,0.4773885607719421,0.4991898536682129,0.5116399526596069,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40518.5
2026-03-21 22:00:00+00:00,oot,1.5,0.008,0.5185689330101013,0.514005184173584,0.5329427123069763,0.4814310669898987,0.485994815826416,0.4670572876930237,1,0,0,-1,-1,-1,1,0,0,-195.0,0.0,0.0,-195.0,0,40323.5
2026-03-21 23:00:00+00:00,oot,1.5,0.008,0.5398680567741394,0.5375329852104187,0.5431783199310303,0.4601319432258606,0.4624670147895813,0.4568216800689697,1,1,1,1,1,1,1,1,1,172.575,165.945,172.575,511.09499999999997,1,40834.6
2026-03-22 00:00:00+00:00,oot,2.0,0.014,0.5401025414466858,0.546527087688446,0.5378793478012085,0.4598974585533142,0.4534729123115539,0.4621206521987915,0,0,0,1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 01:00:00+00:00,oot,2.0,999.0,0.5271680355072021,0.5325842499732971,0.5378793478012085,0.4728319644927978,0.4674157500267029,0.4621206521987915,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 02:00:00+00:00,oot,2.0,0.014,0.4925724864006042,0.4879775941371918,0.4917308688163757,0.5074275135993958,0.5120223760604858,0.5082691311836243,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 03:00:00+00:00,oot,2.0,0.014,0.5075417160987854,0.516070544719696,0.4917308688163757,0.4924582839012146,0.4839294552803039,0.5082691311836243,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 04:00:00+00:00,oot,2.0,999.0,0.4961224496364593,0.486028105020523,0.4915046393871307,0.5038775205612183,0.5139719247817993,0.5084953308105469,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 05:00:00+00:00,oot,2.0,0.014,0.5235933661460876,0.505506157875061,0.4872261583805084,0.4764066338539123,0.4944938421249389,0.512773871421814,0,0,0,1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 06:00:00+00:00,oot,2.0,0.014,0.5104941129684448,0.5152298212051392,0.4917308688163757,0.4895058870315552,0.4847701787948608,0.5082691311836243,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 07:00:00+00:00,oot,2.0,0.014,0.5206758975982666,0.505506157875061,0.5011273622512817,0.4793241024017334,0.4944938421249389,0.4988726377487182,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 08:00:00+00:00,oot,2.0,0.014,0.5058795213699341,0.535381555557251,0.5334648489952087,0.4941204786300659,0.464618444442749,0.4665351510047912,0,0,0,1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 09:00:00+00:00,oot,2.0,0.014,0.523426353931427,0.5409224629402161,0.5359044075012207,0.476573646068573,0.4590775370597839,0.4640955924987793,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 10:00:00+00:00,oot,2.0,0.014,0.523426353931427,0.5409224629402161,0.5359044075012207,0.476573646068573,0.4590775370597839,0.4640955924987793,0,0,0,-1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 11:00:00+00:00,oot,2.0,999.0,0.5370630025863647,0.5431813597679138,0.5365559458732605,0.4629369974136352,0.4568186402320862,0.4634440541267395,1,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 12:00:00+00:00,oot,2.0,999.0,0.4919364750385284,0.4863201975822449,0.4831457138061523,0.508063554763794,0.5136798024177551,0.5168542861938477,0,0,0,1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 13:00:00+00:00,oot,2.0,0.014,0.5275123119354248,0.4975017607212066,0.4940019249916076,0.4724876880645752,0.5024982690811157,0.5059980750083923,0,0,0,1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 14:00:00+00:00,oot,2.0,0.014,0.5122274160385132,0.5215127468109131,0.5334648489952087,0.4877725839614868,0.4784872531890869,0.4665351510047912,0,0,0,1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 15:00:00+00:00,oot,2.0,0.014,0.496863305568695,0.517291247844696,0.4883822500705719,0.5031366944313049,0.4827087521553039,0.5116177797317505,0,0,0,-1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 16:00:00+00:00,oot,2.0,0.014,0.5060222744941711,0.520124614238739,0.4891200363636017,0.4939777255058288,0.479875385761261,0.5108799934387207,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 17:00:00+00:00,oot,2.0,999.0,0.5152771472930908,0.5150988698005676,0.4863465130329132,0.4847228527069092,0.4849011301994324,0.5136535167694092,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 18:00:00+00:00,oot,2.0,999.0,0.4842126369476318,0.5176429748535156,0.5334648489952087,0.5157873630523682,0.4823570251464844,0.4665351510047912,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40834.6
2026-03-22 19:00:00+00:00,oot,2.0,0.014,0.5720930099487305,0.5634792447090149,0.542463481426239,0.4279069900512695,0.4365207552909851,0.457536518573761,1,0,0,-1,1,-1,1,0,0,-260.0,0.0,0.0,-260.0,0,40574.6
2026-03-22 20:00:00+00:00,oot,2.0,0.014,0.5720930099487305,0.5651325583457947,0.5468651652336121,0.4279069900512695,0.4348674416542053,0.4531348347663879,1,0,0,-1,-1,-1,1,0,0,-260.0,0.0,0.0,-260.0,0,40314.6
2026-03-22 21:00:00+00:00,oot,2.0,999.0,0.5191986560821533,0.5293365120887756,0.5378793478012085,0.4808013439178467,0.4706634879112243,0.4621206521987915,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,40314.6
2026-03-22 22:00:00+00:00,oot,2.0,0.008,0.4986700713634491,0.4814231693744659,0.4842472970485687,0.5013298988342285,0.5185768604278564,0.5157526731491089,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,40314.6
2026-03-22 23:00:00+00:00,oot,2.0,0.008,0.5297639966011047,0.5172470808029175,0.5419428944587708,0.4702360033988952,0.4827529191970825,0.4580571055412292,1,0,1,-1,-1,-1,1,0,1,-260.0,0.0,-260.0,-520.0,0,39794.6
2026-03-23 01:00:00+00:00,oot,0.5,999.0,0.5141961574554443,0.4974547922611236,0.4872224330902099,0.4858038425445556,0.5025452375411987,0.51277756690979,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 02:00:00+00:00,oot,0.5,0.014,0.4887094497680664,0.5152919292449951,0.4878172576427459,0.5112905502319336,0.4847080707550049,0.5121827125549316,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 03:00:00+00:00,oot,0.5,0.014,0.4973264336585998,0.5232820510864258,0.4866410791873932,0.5026735663414001,0.4767179489135742,0.5133589506149292,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 04:00:00+00:00,oot,0.5,999.0,0.4910832941532135,0.4791491627693176,0.4859989285469055,0.5089167356491089,0.5208508372306824,0.5140010714530945,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 05:00:00+00:00,oot,0.5,0.014,0.4790894389152527,0.4925086200237274,0.4883315861225128,0.5209105610847473,0.5074913501739502,0.5116684436798096,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 06:00:00+00:00,oot,0.5,0.014,0.5127956867218018,0.5417992472648621,0.539699912071228,0.4872043132781982,0.4582007527351379,0.460300087928772,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 07:00:00+00:00,oot,0.5,0.014,0.4894574284553528,0.4970423281192779,0.4893119931221008,0.5105425715446472,0.5029577016830444,0.5106880068778992,0,0,0,1,-1,1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 08:00:00+00:00,oot,0.5,0.014,0.4907635748386383,0.5178388357162476,0.4873189032077789,0.5092364549636841,0.4821611642837524,0.5126811265945435,0,0,0,-1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 09:00:00+00:00,oot,0.5,0.014,0.500063955783844,0.4864875078201294,0.4902630150318146,0.499936044216156,0.5135124921798706,0.5097370147705078,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 10:00:00+00:00,oot,0.5,0.014,0.4879942834377289,0.5130969285964966,0.4860559403896332,0.5120056867599487,0.4869030714035034,0.5139440298080444,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 11:00:00+00:00,oot,0.5,999.0,0.4930928647518158,0.4801051318645477,0.4880746304988861,0.5069071054458618,0.5198948383331299,0.5119253396987915,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 12:00:00+00:00,oot,0.5,999.0,0.4853317439556122,0.4624644219875335,0.4825055599212646,0.5146682262420654,0.537535548210144,0.5174944400787354,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 13:00:00+00:00,oot,0.5,0.014,0.4873293042182922,0.4685283899307251,0.4884930551052093,0.5126706957817078,0.5314716100692749,0.5115069150924683,0,0,0,-1,1,-1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 14:00:00+00:00,oot,0.5,0.014,0.4901588559150696,0.4777702689170837,0.486344039440155,0.5098411440849304,0.5222297310829163,0.513655960559845,0,0,0,-1,-1,-1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
2026-03-23 15:00:00+00:00,oot,0.5,0.014,0.5146281719207764,0.4718595743179321,0.4914167523384094,0.4853718280792236,0.5281404256820679,0.5085832476615906,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.0,0,39794.6
